,NewsID,NewsCategory,BertEmotion,Text2Emotion,NewsSensitivity,NewsPolarity,NewsHandler,CommentUserName,Emotion,Location,CreatedAt
0,1551571723832594432,business,Fear,Sad,0.5333333333333333,Positive,AJEnglish,1543184382034432000,Joy,empty,2022-06-22T16:17:38.000Z
1,1551571723832594432,business,Fear,Sad,0.5333333333333333,Positive,AJEnglish,911728945,Love,empty,2022-06-22T16:17:38.000Z
2,1551571723832594432,business,Fear,Sad,0.5333333333333333,Positive,AJEnglish,1549995468154961920,Fear,empty,2022-06-22T16:17:38.000Z
3,1551567949894500359,business,Fear,Fear,0.0,Neutral,AJEnglish,1490561710410936322,Fear,empty,2021-09-30T17:26:46.000Z
4,1551567949894500359,business,Fear,Fear,0.0,Neutral,AJEnglish,1463727516,Fear,mexico,2021-09-30T17:26:46.000Z
5,1551560401120243712,politics,Fear,Fear,0.325,Negative,AJEnglish,2858233147,Fear,france,2021-09-30T19:57:33.000Z
6,1551560401120243712,politics,Fear,Fear,0.325,Negative,AJEnglish,1288947278242369537,Fear,empty,2021-09-30T19:57:33.000Z
7,1551560401120243712,politics,Fear,Fear,0.325,Negative,AJEnglish,27711990,Fear,lalitpur nepal,2021-09-30T19:57:33.000Z
8,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,1476625117778087956,Fear,empty,2020-06-16T15:02:41.000Z
9,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,771649518,Fear,somewhere nigeria,2020-06-16T15:02:41.000Z
10,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,765954175037472773,Love,empty,2020-06-16T15:02:41.000Z
11,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,109833003,Love,jupiter,2020-06-16T15:02:41.000Z
12,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,109833003,Love,jupiter,2020-06-16T15:02:41.000Z
13,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,597435561,Fear,england united kingdom,2020-06-16T15:02:41.000Z
14,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,1521426984110223360,Love,empty,2020-06-16T15:02:41.000Z
15,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,387331052,Love,los angeles ca,2020-06-16T15:02:41.000Z
16,1551556624128655361,business,Love,Fear,0.65,Positive,AJEnglish,1523649583762624513,Love,empty,2020-06-16T15:02:41.000Z
17,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,2216892984,Fear,jamaica,2018-01-14T11:25:07.000Z
18,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,2216892984,Joy,jamaica,2018-01-14T11:25:07.000Z
19,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,3213429243,Love,london england leeds,2018-01-14T11:25:07.000Z
20,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,164660712,Love,quezon city philippines,2018-01-14T11:25:07.000Z
21,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,1550453106709860353,Love,above looking down,2018-01-14T11:25:07.000Z
22,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,1520243486875963392,Love,empty,2018-01-14T11:25:07.000Z
23,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,119512927,Love,empty,2018-01-14T11:25:07.000Z
24,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,296702614,Love,nw10 london,2018-01-14T11:25:07.000Z
25,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,820991509,Love,arizona,2018-01-14T11:25:07.000Z
26,1551546825731194881,entertainment,Fear,Fear,0.4,Negative,AJEnglish,16795148,Love,empty,2018-01-14T11:25:07.000Z
27,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,1520895566477148161,Love,empty,2022-02-16T21:23:46.000Z
28,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,48318249,Fear,nairobi kenya,2022-02-16T21:23:46.000Z
29,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,244541567,Fear,nairobi,2022-02-16T21:23:46.000Z
30,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,2827762360,Love,thika,2022-02-16T21:23:46.000Z
31,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,1314256558717575169,Fear,d mocratie directe,2022-02-16T21:23:46.000Z
32,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,1542585793780260867,Love,empty,2022-02-16T21:23:46.000Z
33,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,1657628696,Fear,ngong hills circuit nhc,2022-02-16T21:23:46.000Z
34,1551542423213555713,tech,Fear,Fear,0.21666666666666667,Negative,AJEnglish,1250701462251995136,Love,map it out,2022-02-16T21:23:46.000Z
35,1551533974429831169,business,Joy,Fear,0.2,Negative,AJEnglish,1714335403,Fear,jeypore odisha,2015-01-08T11:54:34.000Z
36,1551533974429831169,business,Joy,Fear,0.2,Negative,AJEnglish,1549699828883804160,Sadness,afghanistan,2015-01-08T11:54:34.000Z
37,1551526161208991745,sport,Fear,Sad,0.0,Neutral,AJEnglish,1334263542728585216,Fear,empty,2022-07-25T10:58:57.000Z
38,1551526161208991745,sport,Fear,Sad,0.0,Neutral,AJEnglish,1542585793780260867,Love,empty,2022-07-25T10:58:57.000Z
39,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1522127896214614016,Joy,empty,2020-07-20T08:44:59.000Z
40,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1522271864348807174,Sadness,your mind your heart,2020-07-20T08:44:59.000Z
41,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1355097956311994368,Love,empty,2020-07-20T08:44:59.000Z
42,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1542585793780260867,Love,empty,2020-07-20T08:44:59.000Z
43,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,132463310,Love,empty,2020-07-20T08:44:59.000Z
44,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1288412155176300545,Fear,empty,2020-07-20T08:44:59.000Z
45,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1222218741997420544,Fear,empty,2020-07-20T08:44:59.000Z
46,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1288412155176300545,Love,empty,2020-07-20T08:44:59.000Z
47,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1089239845837434880,Joy,boston us,2020-07-20T08:44:59.000Z
48,1551500503426760706,business,Love,Fear,0.2911111111111111,Positive,AJEnglish,1426052108726452232,Love,europe ijn,2020-07-20T08:44:59.000Z
49,1552007176209813511,business,Fear,Fear,0.06666666666666667,Neutral,AJEnglish,2894887317,Fear,somewhere around globe,2011-10-06T15:50:21.000Z
50,1552007176209813511,business,Fear,Fear,0.06666666666666667,Neutral,AJEnglish,1288085624642306048,Fear,virginia peninsula,2011-10-06T15:50:21.000Z
51,1552005732115124224,business,Sadness,Fear,0.0,Neutral,AJEnglish,1542585793780260867,Joy,empty,2022-07-17T16:48:30.000Z
52,1552005732115124224,business,Sadness,Fear,0.0,Neutral,AJEnglish,938545805321015296,Fear,earth,2022-07-17T16:48:30.000Z
53,1551991341491568642,politics,Sadness,Surprise,0.0,Neutral,AJEnglish,2265728689,Love,kingdom saudi arabia,2020-01-23T23:02:45.000Z
54,1551991341491568642,politics,Sadness,Surprise,0.0,Neutral,AJEnglish,2894887317,Joy,somewhere around globe,2020-01-23T23:02:45.000Z
55,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,2894887317,Fear,somewhere around globe,2012-04-03T20:41:43.000Z
56,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,1533202796195065858,Fear,earth,2012-04-03T20:41:43.000Z
57,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,1392037269813477376,Fear,nigeria,2012-04-03T20:41:43.000Z
58,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,2937933021,Love,empty,2012-04-03T20:41:43.000Z
59,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,1364014167175405569,Fear,abuja,2012-04-03T20:41:43.000Z
60,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,1099724903345999875,Fear,nigeria,2012-04-03T20:41:43.000Z
61,1551981670626205696,politics,Sadness,Fear,0.0,Neutral,AJEnglish,265922642,Joy,empty,2012-04-03T20:41:43.000Z
62,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,3153638176,Fear,nbo,2020-08-20T10:00:43.000Z
63,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1106550195330928640,Sadness,south sahara,2020-08-20T10:00:43.000Z
64,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1490257985435746307,Sadness,empty,2020-08-20T10:00:43.000Z
65,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1496237709525925895,Love,london england,2020-08-20T10:00:43.000Z
66,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1532664064882753537,Sadness,empty,2020-08-20T10:00:43.000Z
67,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1316678600242925571,Fear,empty,2020-08-20T10:00:43.000Z
68,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,162732973,Fear,nairobi kenya,2020-08-20T10:00:43.000Z
69,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,953514688016474113,Fear,california old tafo kumerica,2020-08-20T10:00:43.000Z
70,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,258725162,Fear,earth,2020-08-20T10:00:43.000Z
71,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,216389793,Fear,worldwide,2020-08-20T10:00:43.000Z
72,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1251604172371308545,Fear,empty,2020-03-19T18:46:42.000Z
73,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,2787072275,Love,kampala pomit pafugi west,2020-03-19T18:46:42.000Z
74,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,986983864647249920,Love,heaven,2020-03-19T18:46:42.000Z
75,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1481649891218579467,Fear,nairobi kenya,2020-03-19T18:46:42.000Z
76,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1509223563231997961,Fear,kampala uganda,2020-03-19T18:46:42.000Z
77,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,1536634680744808450,Love,empty,2020-03-19T18:46:42.000Z
78,1551976137345191936,business,Fear,Surprise,0.0,Neutral,AJEnglish,354840205,Fear,empty,2020-03-19T18:46:42.000Z
79,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1499825952469172227,Fear,north america about me,2011-08-15T18:28:15.000Z
80,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,74835182,Fear,empty,2011-08-15T18:28:15.000Z
81,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,2559964469,Fear,durban enanda kaskokoko,2011-08-15T18:28:15.000Z
82,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1465857778929618945,Love,empty,2011-08-15T18:28:15.000Z
83,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,2701771811,Fear,empty,2011-08-15T18:28:15.000Z
84,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1495440705556295684,Love,johannesburg south africa,2011-08-15T18:28:15.000Z
85,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1103215433065422848,Love,bangladesh,2011-08-15T18:28:15.000Z
86,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1296386278217244675,Fear,third world,2011-08-15T18:28:15.000Z
87,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1316355193169207296,Love,empty,2011-08-15T18:28:15.000Z
88,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1198406642,Love,scotland united kingdom,2011-08-15T18:28:15.000Z
89,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,2787072275,Love,kampala pomit pafugi west,2011-03-04T15:05:14.000Z
90,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1509223563231997961,Sadness,kampala uganda,2011-03-04T15:05:14.000Z
91,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1271501823384465416,Sadness,empty,2011-03-04T15:05:14.000Z
92,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,1539709689168117763,Love,germany,2011-03-04T15:05:14.000Z
93,1551973654405193729,politics,Love,Fear,0.32499999999999996,Positive,AJEnglish,896193830,Love,tampo sa,2011-03-04T15:05:14.000Z
94,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1724992267,Fear,empty,2018-01-14T11:25:07.000Z
95,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1310248114159321088,Fear,syria,2018-01-14T11:25:07.000Z
96,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,416916666,Fear,empty,2018-01-14T11:25:07.000Z
97,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1475370062475190277,Love,everywhere yet nowhere,2018-01-14T11:25:07.000Z
98,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1512716569285050374,Sadness,empty,2018-01-14T11:25:07.000Z
99,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1138934206308978688,Fear,google nor even know that,2018-01-14T11:25:07.000Z
100,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1175010548821442561,Love,nairobi kenya,2018-01-14T11:25:07.000Z
101,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1050767624467038208,Fear,empty,2018-01-14T11:25:07.000Z
102,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1260690418997628930,Anger,tarkwa ghana,2018-01-14T11:25:07.000Z
103,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1260690418997628930,Sadness,tarkwa ghana,2018-01-14T11:25:07.000Z
104,1551968086332416006,business,Fear,Surprise,0.4666666666666666,Positive,AJEnglish,1496873138109521920,Love,us,2018-01-14T11:25:07.000Z
105,1551964309961338881,tech,Love,Fear,0.19999999999999998,Positive,AJEnglish,1430943614952165380,Love,whitehorse yukon,2021-05-22T13:51:16.000Z
106,1551964309961338881,tech,Love,Fear,0.19999999999999998,Positive,AJEnglish,2167915066,Sadness,ontario canada,2021-05-22T13:51:16.000Z
107,1551964309961338881,tech,Love,Fear,0.19999999999999998,Positive,AJEnglish,1123610004815269888,Love,atlantis,2021-05-22T13:51:16.000Z
108,1551964309961338881,tech,Love,Fear,0.19999999999999998,Positive,AJEnglish,1482643227182342148,Fear,lauder scotland uk,2021-05-22T13:51:16.000Z
109,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,1266937543012036608,Love,ajax ontario,2022-06-17T04:39:22.000Z
110,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,59020648,Fear,shangri la,2022-06-17T04:39:22.000Z
111,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,3795121277,Fear,london,2022-06-17T04:39:22.000Z
112,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,1033049696653254656,Sadness,empty,2022-06-17T04:39:22.000Z
113,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,1518805588817461248,Fear,empty,2022-06-17T04:39:22.000Z
114,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,97568896,Sadness,washington dc,2022-06-17T04:39:22.000Z
115,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,97568896,Fear,washington dc,2022-06-17T04:39:22.000Z
116,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,1509218618575364105,Fear,empty,2022-06-17T04:39:22.000Z
117,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,1504406183347900419,Love,empty,2022-06-17T04:39:22.000Z
118,1551951951428046848,politics,Sadness,Sad,1.0,Negative,AJEnglish,2495472900,Fear,empty,2022-06-17T04:39:22.000Z
119,1551946602549477381,politics,Love,Fear,0.0,Neutral,AJEnglish,1504406183347900419,Love,empty,2022-07-15T11:48:50.000Z
120,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,411564538,Love,texas usa,2017-10-09T07:26:27.000Z
121,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,1372135907529211905,Joy,empty,2017-10-09T07:26:27.000Z
122,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,1467659908342423554,Love,united states,2017-10-09T07:26:27.000Z
123,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,1544732113307459584,Love,united states,2017-10-09T07:26:27.000Z
124,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,1534606489284771840,Love,empty,2017-10-09T07:26:27.000Z
125,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,1358383355637555201,Love,empty,2017-10-09T07:26:27.000Z
126,1551941587567099905,tech,Love,Fear,1.0,Neutral,AJEnglish,1460484721704591360,Love,empty,2017-10-09T07:26:27.000Z
127,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1177994054161850370,Love,empty,2022-04-30T22:16:29.000Z
128,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1450024667683696643,Sadness,empty,2022-04-30T22:16:29.000Z
129,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1320930327641075712,Love,havana cuba,2022-04-30T22:16:29.000Z
130,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1467908796622118912,Love,empty,2022-04-30T22:16:29.000Z
131,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,633315980,Love,rotterdam holland,2022-04-30T22:16:29.000Z
132,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1509223563231997961,Fear,kampala uganda,2022-04-30T22:16:29.000Z
133,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1344056408325685252,Love,taliban,2022-04-30T22:16:29.000Z
134,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1533598896928210945,Love,empty,2022-04-30T22:16:29.000Z
135,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1532329077776035841,Sadness,empty,2022-04-30T22:16:29.000Z
136,1551934111954063360,entertainment,Fear,Sad,0.225,Neutral,AJEnglish,1532329077776035841,Fear,empty,2022-04-30T22:16:29.000Z
137,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,108691461,Love,fresno ca,2009-08-29T13:23:34.000Z
138,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,3352469909,Sadness,lodz poland eu,2009-08-29T13:23:34.000Z
139,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,1530923008843464704,Love,empty,2009-08-29T13:23:34.000Z
140,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,720608966523359232,Love,goat city,2009-08-29T13:23:34.000Z
141,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,1344374092191842305,Love,washington usa,2009-08-29T13:23:34.000Z
142,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,1488652726447783940,Fear,oklahoma,2009-08-29T13:23:34.000Z
143,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,1496768253280100353,Fear,empty,2009-08-29T13:23:34.000Z
144,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,1511437523444113409,Love,modesto ca,2009-08-29T13:23:34.000Z
145,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,366565393,Fear,vilanova i la geltr rep blic,2009-08-29T13:23:34.000Z
146,1551928588991086597,business,Love,Fear,0.5,Positive,AJEnglish,366565393,Fear,vilanova i la geltr rep blic,2009-08-29T13:23:34.000Z
147,1552028535992291330,politics,Fear,Fear,0.0,Neutral,AJEnglish,68361865,Love,berlin deutschland,2016-11-19T07:00:39.000Z
148,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,1402845053194801156,Love,empty,2020-09-03T11:30:12.000Z
149,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,842388135426326528,Fear,eld kenya,2020-09-03T11:30:12.000Z
150,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,751670144,Fear,uganda,2020-09-03T11:30:12.000Z
151,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,1236961273474097152,Love,kampala uganda,2020-09-03T11:30:12.000Z
152,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,1500035308917821448,Sadness,empty,2020-09-03T11:30:12.000Z
153,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,1513254460646174726,Fear,empty,2020-09-03T11:30:12.000Z
154,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,3377970339,Fear,berne switzerland,2020-09-03T11:30:12.000Z
155,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,2894887317,Fear,somewhere around globe,2020-09-03T11:30:12.000Z
156,1552024746371551245,business,Love,Fear,0.0,Neutral,AJEnglish,32975010,Fear,lockdown 700 days,2020-09-03T11:30:12.000Z
157,1552017158078488578,tech,Love,Sad,0.5,Positive,AJEnglish,2894887317,Fear,somewhere around globe,2018-01-22T21:01:34.000Z
158,1552017158078488578,tech,Love,Sad,0.5,Positive,AJEnglish,762126672,Joy,iss dunia k khubsurat kone mal,2018-01-22T21:01:34.000Z
159,1552013385633435648,politics,Love,Surprise,0.38,Positive,AJEnglish,2894887317,Love,somewhere around globe,2016-08-10T12:16:39.000Z
160,1552013385633435648,politics,Love,Surprise,0.38,Positive,AJEnglish,264618389,Love,green point nsw,2016-08-10T12:16:39.000Z
161,1552013385046188032,entertainment,Love,Fear,0.4833333333333333,Positive,AJEnglish,2894887317,Fear,somewhere around globe,2022-02-07T19:15:29.000Z
162,1552013385046188032,entertainment,Love,Fear,0.4833333333333333,Positive,AJEnglish,556986202,Love,general pico lp argentina,2022-02-07T19:15:29.000Z
163,1552013385046188032,entertainment,Love,Fear,0.4833333333333333,Positive,AJEnglish,1470622837153177603,Love,planeta tierra,2022-02-07T19:15:29.000Z
164,1552223664740892678,tech,Love,Fear,0.35833333333333334,Positive,AJEnglish,31735196,Fear,melbourne australia,2020-03-31T07:09:19.000Z
165,1552223664740892678,tech,Love,Fear,0.35833333333333334,Positive,AJEnglish,1082818334,Fear,lagos de moreno jalisco,2020-03-31T07:09:19.000Z
166,1552223664740892678,tech,Love,Fear,0.35833333333333334,Positive,AJEnglish,858626773671653377,Love,kaduna nigeria,2020-03-31T07:09:19.000Z
167,1552223664740892678,tech,Love,Fear,0.35833333333333334,Positive,AJEnglish,858626773671653377,Fear,kaduna nigeria,2020-03-31T07:09:19.000Z
168,1552223664740892678,tech,Love,Fear,0.35833333333333334,Positive,AJEnglish,918349566,Love,colombo,2020-03-31T07:09:19.000Z
169,1552223664740892678,tech,Love,Fear,0.35833333333333334,Positive,AJEnglish,1540098766434455553,Love,jimeta yola south,2020-03-31T07:09:19.000Z
170,1552215518735646721,politics,Love,Surprise,0.0,Neutral,AJEnglish,847110312,Sadness,empty,2015-12-03T23:51:54.000Z
171,1552215518735646721,politics,Love,Surprise,0.0,Neutral,AJEnglish,1482033680520564741,Sadness,space,2015-12-03T23:51:54.000Z
172,1552215518735646721,politics,Love,Surprise,0.0,Neutral,AJEnglish,1225320466749042688,Fear,empty,2015-12-03T23:51:54.000Z
173,1552215518735646721,politics,Love,Surprise,0.0,Neutral,AJEnglish,4366388368,Love,empty,2015-12-03T23:51:54.000Z
174,1552215518735646721,politics,Love,Surprise,0.0,Neutral,AJEnglish,1402802839424958465,Love,vietnam,2015-12-03T23:51:54.000Z
175,1552215518735646721,politics,Love,Surprise,0.0,Neutral,AJEnglish,2184727058,Joy,empty,2015-12-03T23:51:54.000Z
176,1552210570593669122,politics,Fear,Fear,0.2737373737373738,Negative,AJEnglish,4876219993,Love,empty,2017-03-18T12:57:00.000Z
177,1552210570593669122,politics,Fear,Fear,0.2737373737373738,Negative,AJEnglish,1339492782952632320,Love,empty,2017-03-18T12:57:00.000Z
178,1552202702997934080,business,Sadness,Sad,0.6333333333333333,Neutral,AJEnglish,331276809,Love,empty,2009-03-15T22:12:26.000Z
179,1552202702997934080,business,Sadness,Sad,0.6333333333333333,Neutral,AJEnglish,1497679725468258309,Fear,united kingdom british proud,2009-03-15T22:12:26.000Z
180,1552202702997934080,business,Sadness,Sad,0.6333333333333333,Neutral,AJEnglish,3731954962,Sadness,abuja nigeria,2009-03-15T22:12:26.000Z
181,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1427383069586206733,Fear,empty,2010-01-27T08:12:09.000Z
182,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1104130409477087232,Love,earth,2010-01-27T08:12:09.000Z
183,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,32191539,Love,empty,2010-01-27T08:12:09.000Z
184,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1093852414048985088,Love,empty,2010-01-27T08:12:09.000Z
185,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1319314506242293763,Fear,work station,2010-01-27T08:12:09.000Z
186,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,847110312,Fear,empty,2010-01-27T08:12:09.000Z
187,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,60872773,Fear,united kingdom,2010-01-27T08:12:09.000Z
188,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1512916957816893440,Sadness,empty,2010-01-27T08:12:09.000Z
189,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1089182716871000067,Sadness,kurdistan,2010-01-27T08:12:09.000Z
190,1552197247898718208,business,Fear,Surprise,0.27999999999999997,Positive,AJEnglish,1487940984902230022,Love,empty,2010-01-27T08:12:09.000Z
191,1552187279254474752,entertainment,Love,Fear,0.0,Neutral,AJEnglish,1371834058934775809,Love,empty,2022-06-26T16:32:06.000Z
192,1552187279254474752,entertainment,Love,Fear,0.0,Neutral,AJEnglish,1394052806768697345,Love,sonora m xico,2022-06-26T16:32:06.000Z
193,1552187279254474752,entertainment,Love,Fear,0.0,Neutral,AJEnglish,1551892756318101504,Love,empty,2022-06-26T16:32:06.000Z
194,1552187279254474752,entertainment,Love,Fear,0.0,Neutral,AJEnglish,1394052806768697345,Sadness,sonora m xico,2022-06-26T16:32:06.000Z
195,1552187279254474752,entertainment,Love,Fear,0.0,Neutral,AJEnglish,4970411,Fear,doha qatar,2022-06-26T16:32:06.000Z
196,1552187279254474752,entertainment,Love,Fear,0.0,Neutral,AJEnglish,2894887317,Fear,somewhere around globe,2022-06-26T16:32:06.000Z
